filename	subjectGroup	age	sex	Native.language.s.	mySegmentationCond	lang	response	correct_segm	underlying	surface	n.changes	closest_match_just_match	closest.match.length	closest.match.pos	stream	n.attested.sylls	closest_match
399612_210517_104010_M001741.csv	3	22	male	English, Filipino	segmented	L1	gapiku gupaki kipagu gipaki kakigu gukaki pikaku kugapi gapiku gupaki kagupi gakupi pikagu gukapi gapiku gupaki	1	gopaki	gupaki	1	go	2	1	abc	2	gopaXX
399612_210517_104010_M001741.csv	3	22	male	English, Filipino	segmented	L1	gapiku gupaki kipagu gipaki kakigu gukaki pikaku kugapi gapiku gupaki kagupi gakupi pikagu gukapi gapiku gupaki	1	kipaku	kipagu	1	pa	2	2	abc	2	XXpaku
399612_210517_104010_M001741.csv	3	22	male	English, Filipino	segmented	L1	gapiku gupaki kipagu gipaki kakigu gukaki pikaku kugapi gapiku gupaki kagupi gakupi pikagu gukapi gapiku gupaki	1	kipago	kipagu	1	pa	2	2	abc	2	XXpago
399612_210517_104010_M001741.csv	3	22	male	English, Filipino	segmented	L1	gapiku gupaki kipagu gipaki kakigu gukaki pikaku kugapi gapiku gupaki kagupi gakupi pikagu gukapi gapiku gupaki	1	gipaki	gipaki	0	pa	2	2	abc	1	XXpaXX
399612_210517_104010_M001741.csv	3	22	male	English, Filipino	segmented	L1	gapiku gupaki kipagu gipaki kakigu gukaki pikaku kugapi gapiku gupaki kagupi gakupi pikagu gukapi gapiku gupaki	1	gokiku	kakigu	3	go	2	1	abc	2	goXXku
399612_210517_104010_M001741.csv	3	22	male	English, Filipino	segmented	L1	gapiku gupaki kipagu gipaki kakigu gukaki pikaku kugapi gapiku gupaki kagupi gakupi pikagu gukapi gapiku gupaki	1	kugoki	gukaki	3	kugo	4	1	cab	2	kugoXX
399612_210517_104010_M001741.csv	3	22	male	English, Filipino	segmented	L1	gapiku gupaki kipagu gipaki kakigu gukaki pikaku kugapi gapiku gupaki kagupi gakupi pikagu gukapi gapiku gupaki	1	pigoku	pikaku	2	pigo	4	1	cab	3	pigoku
399612_210517_104010_M001741.csv	3	22	male	English, Filipino	segmented	L1	gapiku gupaki kipagu gipaki kakigu gukaki pikaku kugapi gapiku gupaki kagupi gakupi pikagu gukapi gapiku gupaki	1	kugopi	kugapi	1	kugo	4	1	cab	3	kugopi
399612_210517_104010_M001741.csv	3	22	male	English, Filipino	segmented	L1	gapiku gupaki kipagu gipaki kakigu gukaki pikaku kugapi gapiku gupaki kagupi gakupi pikagu gukapi gapiku gupaki	1	kakupi	kagupi	1	ku	2	2	abc	2	XXkupi
399612_210517_104010_M001741.csv	3	22	male	English, Filipino	segmented	L1	gapiku gupaki kipagu gipaki kakigu gukaki pikaku kugapi gapiku gupaki kagupi gakupi pikagu gukapi gapiku gupaki	1	kagopi	kagupi	1	go	2	2	abc	2	XXgopi
399612_210517_104010_M001741.csv	3	22	male	English, Filipino	segmented	L1	gapiku gupaki kipagu gipaki kakigu gukaki pikaku kugapi gapiku gupaki kagupi gakupi pikagu gukapi gapiku gupaki	1	gokupi	gakupi	1	go	2	1	abc	3	gokupi
399612_210517_104010_M001741.csv	3	22	male	English, Filipino	segmented	L1	gapiku gupaki kipagu gipaki kakigu gukaki pikaku kugapi gapiku gupaki kagupi gakupi pikagu gukapi gapiku gupaki	1	pigogu	pikagu	2	pigo	4	1	cab	2	pigoXX
399612_210517_104010_M001741.csv	3	22	male	English, Filipino	segmented	L1	gapiku gupaki kipagu gipaki kakigu gukaki pikaku kugapi gapiku gupaki kagupi gakupi pikagu gukapi gapiku gupaki	1	gokapi	gukapi	1	go	2	1	abc	2	goXXpi
399612_200413_123723_M054234.csv	1	26	male	Greek	continuous	L1	wapi papi gooti goota	1	vapi	vapi	0	pi	2	2	abc	1	XXpi
399612_200413_123723_M054234.csv	1	26	male	Greek	continuous	L1	wapi papi gooti goota	1	pabi	papi	1	pabi	4	1	abc	2	pabi
399612_200413_123723_M054234.csv	1	26	male	Greek	continuous	L1	wapi papi gooti goota	1	kuti	guti	1	kuti	4	1	cab	2	kuti
399612_200413_123723_M054234.csv	1	26	male	Greek	continuous	L1	wapi papi gooti goota	1	kuda	guta	2	kuda	4	1	cab	2	kuda
399612_200413_123743_M054481.csv	2	39	male	English	continuous	L2	pibala,bugiti,rubala,tingala,rubuti	1	pipala	pibala	1	pi	2	1	abc	3	pipala
399612_200413_123743_M054481.csv	2	39	male	English	continuous	L2	pibala,bugiti,rubala,tingala,rubuti	1	bugiti	bugiti	0	bu	2	1	abc	2	buXXti
399612_200413_123743_M054481.csv	2	39	male	English	continuous	L2	pibala,bugiti,rubala,tingala,rubuti	1	ropala	rubala	2	ro	2	1	abc	3	ropala
399612_200413_123743_M054481.csv	2	39	male	English	continuous	L2	pibala,bugiti,rubala,tingala,rubuti	1	robuti	rubuti	1	robu	4	1	cab	3	robuti
399612_200413_123755_M081245.csv	1	71	male	English	continuous	L1	papi rapi kal tup tapi gil	0.5	pabi	papi	1	pabi	4	1	abc	2	pabi
399612_200413_123755_M081245.csv	1	71	male	English	continuous	L1	papi rapi kal tup tapi gil	0.5	ropi	rapi	1	ropi	4	1	abc	2	ropi
399612_200413_123755_M081245.csv	1	71	male	English	continuous	L1	papi rapi kal tup tapi gil	0.5	dapi	tapi	1	da	2	1	abc	2	dapi
399612_200413_123815_M074409.csv	2	56	male	English	continuous	L2	umwabe,kube	0.75	umpabi	umvabi	2	pabi	4	2	cab	2	XXpabi
399612_200413_123815_M074409.csv	2	56	male	English	continuous	L2	umwabe,kube	0.75	kubi	kubi	0	ku	2	1	bca	2	kubi
399612_200413_123844_M064846.csv	2	38	female	English	continuous	L2	too the latte,moooo,too the latte	0.75	tutilati	tutilati	0	tu	2	1	abc	3	tutilati
399612_200413_123909_M007624.csv	2	18	male	English	continuous	L2	dont lavi dont kapi kupichu dont labi dont keep me dont kapi kupichu huad	0.25	dont	dont	0	do	2	1	bca	1	doXX
399612_200413_123909_M007624.csv	2	18	male	English	continuous	L2	dont lavi dont kapi kupichu dont labi dont keep me dont kapi kupichu huad	0.25	lavi	lavi	0	la	2	1	abc	1	laXX
399612_200413_123909_M007624.csv	2	18	male	English	continuous	L2	dont lavi dont kapi kupichu dont labi dont keep me dont kapi kupichu huad	0.25	gopi	kapi	2	go	2	1	bca	2	gopi
399612_200413_123909_M007624.csv	2	18	male	English	continuous	L2	dont lavi dont kapi kupichu dont labi dont keep me dont kapi kupichu huad	0.25	kupigo	kupiku	2	pigo	4	2	abc	3	kupigo
399612_200413_123909_M007624.csv	2	18	male	English	continuous	L2	dont lavi dont kapi kupichu dont labi dont keep me dont kapi kupichu huad	0.25	labi	labi	0	labi	4	1	cab	2	labi
399612_200413_124024_M087647.csv	2	26	female	English	continuous	L2	bekuteepeedollar ,teepeekikoluku,peetudeepeedollar	0.75	bikutipidola	bikutipidola	0	bikutipi	8	1	abc	6	bikutipidola
399612_200413_124024_M087647.csv	2	26	female	English	continuous	L2	bekuteepeedollar ,teepeekikoluku,peetudeepeedollar	0.75	tipigoluku	tipikoluku	1	tipigo	6	1	cab	4	tipigoXXku
399612_200413_124024_M087647.csv	2	26	female	English	continuous	L2	bekuteepeedollar ,teepeekikoluku,peetudeepeedollar	0.75	bitutipidola	pitudipidola	2	tipi	4	3	cab	6	bitutipidola
399612_200413_124032_M085761.csv	1	22	female	English	continuous	L1	gorraf,peeto,meeto	0.25	pido	pito	1	pi	2	1	abc	2	pido
399612_200413_124032_M085761.csv	1	22	female	English	continuous	L1	gorraf,peeto,meeto	0.25	mido	mito	1	do	2	2	abc	1	XXdo
399612_200413_124045_M071298.csv	1	34	male	English	continuous	L1	taka laka teeku	0.75	dogo	taka	4	dogo	4	1	cab	2	dogo
399612_200413_124045_M071298.csv	1	34	male	English	continuous	L1	taka laka teeku	0.75	lago	laka	2	la	2	1	bca	2	lago
399612_200413_124045_M071298.csv	1	34	male	English	continuous	L1	taka laka teeku	0.75	tiku	tiku	0	ti	2	1	abc	2	tiku
399612_200413_124234_M088041.csv	1	25	male	English	continuous	L1	da	0.25	da	da	0	da	2	1	abc	1	da
399612_200413_124305_M039274.csv	2	37	male	English	continuous	L2	go la pee da rabi na ra be	1	go	go	0	go	2	1	bca	1	go
399612_200413_124305_M039274.csv	2	37	male	English	continuous	L2	go la pee da rabi na ra be	1	la	la	0	la	2	1	abc	1	la
399612_200413_124305_M039274.csv	2	37	male	English	continuous	L2	go la pee da rabi na ra be	1	pi	pi	0	pi	2	1	abc	1	pi
399612_200413_124305_M039274.csv	2	37	male	English	continuous	L2	go la pee da rabi na ra be	1	da	da	0	da	2	1	bca	1	da
399612_200413_124305_M039274.csv	2	37	male	English	continuous	L2	go la pee da rabi na ra be	1	robi	rabi	1	robi	4	1	cab	2	robi
399612_200413_124305_M039274.csv	2	37	male	English	continuous	L2	go la pee da rabi na ra be	1	ro	ra	1	ro	2	1	abc	1	ro
399612_200413_124305_M039274.csv	2	37	male	English	continuous	L2	go la pee da rabi na ra be	1	bi	bi	0	bi	2	1	abc	1	bi
399612_200413_124406_M051551.csv	1	53	female	ENGLISH	continuous	L1	rappi coo baa co ba rab	0.5	ropi	rapi	1	ropi	4	1	abc	2	ropi
399612_200413_124406_M051551.csv	1	53	female	ENGLISH	continuous	L1	rappi coo baa co ba rab	0.5	ku	ku	0	ku	2	1	abc	1	ku
399612_200413_124406_M051551.csv	1	53	female	ENGLISH	continuous	L1	rappi coo baa co ba rab	0.5	go	ko	1	go	2	1	abc	1	go
399612_200413_124406_M051551.csv	1	53	female	ENGLISH	continuous	L1	rappi coo baa co ba rab	0.5	pa	ba	1	pa	2	1	abc	1	pa
399612_200413_124444_M052757.csv	2	29	female	English, French	continuous	L2	papi,kuti,buti	0.25	papi	papi	0	papi	4	1	cab	2	papi
399612_200413_124444_M052757.csv	2	29	female	English, French	continuous	L2	papi,kuti,buti	0.25	kuti	kuti	0	kuti	4	1	abc	2	kuti
399612_200413_124444_M052757.csv	2	29	female	English, French	continuous	L2	papi,kuti,buti	0.25	buti	buti	0	bu	2	1	abc	2	buti
399612_200413_124517_M089887.csv	1	37	male	English	continuous	L1	roppy poppy tebu galla ralla dabu tobby	1	ropi	ropi	0	ropi	4	1	abc	2	ropi
399612_200413_124517_M089887.csv	1	37	male	English	continuous	L1	roppy poppy tebu galla ralla dabu tobby	1	popi	popi	0	pi	2	2	abc	1	XXpi
399612_200413_124517_M089887.csv	1	37	male	English	continuous	L1	roppy poppy tebu galla ralla dabu tobby	1	tibu	tibu	0	tibu	4	1	abc	2	tibu
399612_200413_124517_M089887.csv	1	37	male	English	continuous	L1	roppy poppy tebu galla ralla dabu tobby	1	gola	gala	1	gola	4	1	abc	2	gola
399612_200413_124517_M089887.csv	1	37	male	English	continuous	L1	roppy poppy tebu galla ralla dabu tobby	1	rola	rala	1	ro	2	1	bca	2	rola
399612_200413_124517_M089887.csv	1	37	male	English	continuous	L1	roppy poppy tebu galla ralla dabu tobby	1	dabu	dabu	0	da	2	1	abc	2	dabu
399612_200413_124517_M089887.csv	1	37	male	English	continuous	L1	roppy poppy tebu galla ralla dabu tobby	1	dobi	tobi	1	do	2	1	abc	2	dobi
399612_200413_124519_M006960.csv	2	25	female	English	continuous	L2	tupa cutie walla	0.75	dopa	tupa	2	dopa	4	1	abc	2	dopa
399612_200413_124519_M006960.csv	2	25	female	English	continuous	L2	tupa cutie walla	0.75	kuti	kuti	0	kuti	4	1	abc	2	kuti
399612_200413_124519_M006960.csv	2	25	female	English	continuous	L2	tupa cutie walla	0.75	pala	vala	2	pa	2	1	abc	2	pala
399612_200413_124748_M073401.csv	1	34	male	English and Portuguese	continuous	L1	cu la pa boom te co ne cool too bi bop boo te la qua coo	0.75	ku	ku	0	ku	2	1	abc	1	ku
399612_200413_124748_M073401.csv	1	34	male	English and Portuguese	continuous	L1	cu la pa boom te co ne cool too bi bop boo te la qua coo	0.75	la	la	0	la	2	1	bca	1	la
399612_200413_124748_M073401.csv	1	34	male	English and Portuguese	continuous	L1	cu la pa boom te co ne cool too bi bop boo te la qua coo	0.75	pa	pa	0	pa	2	1	abc	1	pa
399612_200413_124748_M073401.csv	1	34	male	English and Portuguese	continuous	L1	cu la pa boom te co ne cool too bi bop boo te la qua coo	0.75	ti	ti	0	ti	2	1	abc	1	ti
399612_200413_124748_M073401.csv	1	34	male	English and Portuguese	continuous	L1	cu la pa boom te co ne cool too bi bop boo te la qua coo	0.75	go	ko	1	go	2	1	abc	1	go
399612_200413_124748_M073401.csv	1	34	male	English and Portuguese	continuous	L1	cu la pa boom te co ne cool too bi bop boo te la qua coo	0.75	tu	tu	0	tu	2	1	abc	1	tu
399612_200413_124748_M073401.csv	1	34	male	English and Portuguese	continuous	L1	cu la pa boom te co ne cool too bi bop boo te la qua coo	0.75	bi	bi	0	bi	2	1	bca	1	bi
399612_200413_124748_M073401.csv	1	34	male	English and Portuguese	continuous	L1	cu la pa boom te co ne cool too bi bop boo te la qua coo	0.75	bu	bu	0	bu	2	1	bca	1	bu
399612_200413_125604_M097397.csv	2	28	male	english	continuous	L2	gala,ba,rapute,tuti,rok	0.75	gola	gala	1	gola	4	1	abc	2	gola
399612_200413_125604_M097397.csv	2	28	male	english	continuous	L2	gala,ba,rapute,tuti,rok	0.75	pa	ba	1	pa	2	1	abc	1	pa
399612_200413_125604_M097397.csv	2	28	male	english	continuous	L2	gala,ba,rapute,tuti,rok	0.75	robuti	raputi	2	robu	4	1	cab	3	robuti
399612_200413_125604_M097397.csv	2	28	male	english	continuous	L2	gala,ba,rapute,tuti,rok	0.75	tuti	tuti	0	tu	2	1	abc	2	tuti
399612_210517_100617_M047711.csv	2	19	female	english	continuous	L2	mikala habuti mikala fikala zukala bekeke mikala zushala wufala	1	migola	mikala	2	gola	4	2	abc	2	XXgola
399612_210517_100617_M047711.csv	2	19	female	english	continuous	L2	mikala habuti mikala fikala zukala bekeke mikala zushala wufala	1	figola	fikala	2	gola	4	2	abc	2	XXgola
399612_210517_100617_M047711.csv	2	19	female	english	continuous	L2	mikala habuti mikala fikala zukala bekeke mikala zushala wufala	1	zugola	zukala	2	gola	4	2	abc	2	XXgola
399612_210517_100617_M047711.csv	2	19	female	english	continuous	L2	mikala habuti mikala fikala zukala bekeke mikala zushala wufala	1	biki	biki	0	bi	2	1	abc	1	biXX
399612_210517_100617_M047711.csv	2	19	female	english	continuous	L2	mikala habuti mikala fikala zukala bekeke mikala zushala wufala	1	zusala	zusala	0	la	2	3	abc	1	XXXXla
399612_210517_100617_M047711.csv	2	19	female	english	continuous	L2	mikala habuti mikala fikala zukala bekeke mikala zushala wufala	1	bufala	vufala	1	bu	2	1	abc	2	buXXla
399612_210517_100651_M023977.csv	2	44	male	English	continuous	L2	da rutu papi gola git papu nitu di nin entu	1	da	da	0	da	2	1	bca	1	da
399612_210517_100651_M023977.csv	2	44	male	English	continuous	L2	da rutu papi gola git papu nitu di nin entu	1	rotu	rutu	1	ro	2	1	abc	2	rotu
399612_210517_100651_M023977.csv	2	44	male	English	continuous	L2	da rutu papi gola git papu nitu di nin entu	1	papi	papi	0	papi	4	1	cab	2	papi
399612_210517_100651_M023977.csv	2	44	male	English	continuous	L2	da rutu papi gola git papu nitu di nin entu	1	gola	gola	0	gola	4	1	abc	2	gola
399612_210517_100651_M023977.csv	2	44	male	English	continuous	L2	da rutu papi gola git papu nitu di nin entu	1	pabu	papu	1	pa	2	1	abc	2	pabu
399612_210517_100651_M023977.csv	2	44	male	English	continuous	L2	da rutu papi gola git papu nitu di nin entu	1	nitu	nitu	0	tu	2	2	abc	1	XXtu
399612_210517_100651_M023977.csv	2	44	male	English	continuous	L2	da rutu papi gola git papu nitu di nin entu	1	ti	di	1	ti	2	1	abc	1	ti
399612_210517_100651_M023977.csv	2	44	male	English	continuous	L2	da rutu papi gola git papu nitu di nin entu	1	intu	intu	0	tu	2	2	abc	1	XXtu
399612_210517_100738_M012108.csv	1	21	female	Marathi, Hindi, English	continuous	L1	to da rocky colla toda loky golla ti da loky colla ti d	0.5	do	to	1	do	2	1	abc	1	do
399612_210517_100738_M012108.csv	1	21	female	Marathi, Hindi, English	continuous	L1	to da rocky colla toda loky golla ti da loky colla ti d	0.5	da	da	0	da	2	1	abc	1	da
399612_210517_100738_M012108.csv	1	21	female	Marathi, Hindi, English	continuous	L1	to da rocky colla toda loky golla ti da loky colla ti d	0.5	roki	roki	0	ro	2	1	bca	1	roXX
399612_210517_100738_M012108.csv	1	21	female	Marathi, Hindi, English	continuous	L1	to da rocky colla toda loky golla ti da loky colla ti d	0.5	kola	kola	0	la	2	2	bca	1	XXla
399612_210517_100738_M012108.csv	1	21	female	Marathi, Hindi, English	continuous	L1	to da rocky colla toda loky golla ti da loky colla ti d	0.5	doda	toda	1	doda	4	1	cab	2	doda
399612_210517_100738_M012108.csv	1	21	female	Marathi, Hindi, English	continuous	L1	to da rocky colla toda loky golla ti da loky colla ti d	0.5	gola	gola	0	gola	4	1	abc	2	gola
399612_210517_100738_M012108.csv	1	21	female	Marathi, Hindi, English	continuous	L1	to da rocky colla toda loky golla ti da loky colla ti d	0.5	ti	ti	0	ti	2	1	abc	1	ti
399612_210517_100811_M088411.csv	2	37	male	english	continuous	L2	mama,doobie	0.5	tubi	dubi	1	tu	2	1	abc	2	tubi
399612_210517_100811_M088411.csv	2	37	male	english	continuous	L2	mama,doobie	0.5	dobi	dubi	1	do	2	1	bca	2	dobi
399612_210517_100818_M028631.csv	2	23	male	English	continuous	L2	beecu dee daala bee fev daala	0.5	biku	biku	0	biku	4	1	abc	2	biku
399612_210517_100818_M028631.csv	2	23	male	English	continuous	L2	beecu dee daala bee fev daala	0.5	ti	di	1	ti	2	1	abc	1	ti
399612_210517_100818_M028631.csv	2	23	male	English	continuous	L2	beecu dee daala bee fev daala	0.5	dala	dala	0	da	2	1	bca	2	dala
399612_210517_100818_M028631.csv	2	23	male	English	continuous	L2	beecu dee daala bee fev daala	0.5	bi	bi	0	bi	2	1	abc	1	bi
399612_210517_100830_M085705.csv	2	20	male	English	continuous	L2	puti bara ee ka kuti jara mika kuti tara	0.5	buti	puti	1	bu	2	1	abc	2	buti
399612_210517_100830_M085705.csv	2	20	male	English	continuous	L2	puti bara ee ka kuti jara mika kuti tara	0.5	paro	bara	2	pa	2	1	abc	2	paro
399612_210517_100830_M085705.csv	2	20	male	English	continuous	L2	puti bara ee ka kuti jara mika kuti tara	0.5	go	ka	2	go	2	1	bca	1	go
399612_210517_100830_M085705.csv	2	20	male	English	continuous	L2	puti bara ee ka kuti jara mika kuti tara	0.5	kuti	kuti	0	kuti	4	1	abc	2	kuti
399612_210517_100830_M085705.csv	2	20	male	English	continuous	L2	puti bara ee ka kuti jara mika kuti tara	0.5	jaro	jara	1	ro	2	2	abc	1	XXro
399612_210517_100830_M085705.csv	2	20	male	English	continuous	L2	puti bara ee ka kuti jara mika kuti tara	0.5	migo	mika	2	go	2	2	bca	1	XXgo
399612_210517_100830_M085705.csv	2	20	male	English	continuous	L2	puti bara ee ka kuti jara mika kuti tara	0.5	daro	tara	2	daro	4	1	abc	2	daro
399612_210517_100834_M050297.csv	2	30	male	English	continuous	L2	bikuti,pidola,guti,topap,biguti,topaa,topup	0.75	bikuti	bikuti	0	bikuti	6	1	abc	3	bikuti
399612_210517_100834_M050297.csv	2	30	male	English	continuous	L2	bikuti,pidola,guti,topap,biguti,topaa,topup	0.75	pidola	pidola	0	pi	2	1	abc	3	pidola
399612_210517_100834_M050297.csv	2	30	male	English	continuous	L2	bikuti,pidola,guti,topap,biguti,topaa,topup	0.75	kuti	guti	1	kuti	4	1	abc	2	kuti
399612_210517_100834_M050297.csv	2	30	male	English	continuous	L2	bikuti,pidola,guti,topap,biguti,topaa,topup	0.75	pigoti	biguti	2	pigo	4	1	abc	3	pigoti
399612_210517_100847_M003834.csv	2	26	female	English, Hindi, Telugu	continuous	L2	jaiga papi kola jaiga papi jai koka jaoiga papi kola jai go ka	0.75	jago	jaga	1	go	2	2	bca	1	XXgo
399612_210517_100847_M003834.csv	2	26	female	English, Hindi, Telugu	continuous	L2	jaiga papi kola jaiga papi jai koka jaoiga papi kola jai go ka	0.75	papi	papi	0	papi	4	1	cab	2	papi
399612_210517_100847_M003834.csv	2	26	female	English, Hindi, Telugu	continuous	L2	jaiga papi kola jaiga papi jai koka jaoiga papi kola jai go ka	0.75	gola	kola	1	gola	4	1	abc	2	gola
399612_210517_100847_M003834.csv	2	26	female	English, Hindi, Telugu	continuous	L2	jaiga papi kola jaiga papi jai koka jaoiga papi kola jai go ka	0.75	goka	koka	1	go	2	1	bca	1	goXX
399612_210517_100847_M003834.csv	2	26	female	English, Hindi, Telugu	continuous	L2	jaiga papi kola jaiga papi jai koka jaoiga papi kola jai go ka	0.75	jaoigo	jaoiga	1	go	2	3	bca	1	XXXXgo
399612_210517_100847_M003834.csv	2	26	female	English, Hindi, Telugu	continuous	L2	jaiga papi kola jaiga papi jai koka jaoiga papi kola jai go ka	0.75	go	go	0	go	2	1	bca	1	go
399612_210517_100850_M011912.csv	2	23	male	English	continuous	L2	peekatha peekulu peeekulu peekatha peekatha phikatha bhikklu	0.25	pigoda	pikata	3	pigo	4	1	abc	3	pigoda
399612_210517_100850_M011912.csv	2	23	male	English	continuous	L2	peekatha peekulu peeekulu peekatha peekatha phikatha bhikklu	0.25	bikulu	pikulu	1	biku	4	1	abc	2	bikuXX
399612_210517_100850_M011912.csv	2	23	male	English	continuous	L2	peekatha peekulu peeekulu peekatha peekatha phikatha bhikklu	0.25	figoda	fikata	3	go	2	2	bca	2	XXgoda
399612_210517_100915_M055369.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	robi	rabi	1	robi	4	1	cab	2	robi
399612_210517_100915_M055369.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	morobi	morabi	1	robi	4	2	cab	2	XXrobi
399612_210517_100915_M055369.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	turobi	turabi	1	robi	4	2	cab	3	turobi
399612_210517_100915_M055369.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	kurobi	kurabi	1	robi	4	2	cab	3	kurobi
399612_210517_100915_M055369.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	tumorobi	tumorabi	1	robi	4	3	cab	3	tuXXrobi
399612_210517_100915_M055369.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	kumorobi	kumorabi	1	robi	4	3	cab	3	kuXXrobi
399612_210517_100915_M055369.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	goku	kuku	2	go	2	1	bca	2	goku
399612_210517_100915_M055369.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	kugo	kuku	2	ku	2	1	bca	2	kugo
399612_210517_100915_M055369.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	dotu	tutu	2	do	2	1	bca	2	dotu
399612_210517_100915_M055369.csv	2	20	female	Filipino, English	continuous	L2	rabi morabi tuturabi kukurabi momorabi tutumorabi kukumorabi tutumomorabi kuku tutu morabi	0.5	tudo	tutu	2	tu	2	1	abc	2	tudo
399612_210517_100939_M019255.csv	1	65	female	English	continuous	L1	gala tope bepu tepe tu	0.5	gola	gala	1	gola	4	1	abc	2	gola
399612_210517_100939_M019255.csv	1	65	female	English	continuous	L1	gala tope bepu tepe tu	0.5	dopi	topi	1	do	2	1	abc	2	dopi
399612_210517_100939_M019255.csv	1	65	female	English	continuous	L1	gala tope bepu tepe tu	0.5	bibu	bipu	1	bi	2	1	bca	2	bibu
399612_210517_100939_M019255.csv	1	65	female	English	continuous	L1	gala tope bepu tepe tu	0.5	tipi	tipi	0	ti	2	1	abc	2	tipi
399612_210517_100939_M019255.csv	1	65	female	English	continuous	L1	gala tope bepu tepe tu	0.5	tu	tu	0	tu	2	1	abc	1	tu
399612_210517_101012_M071915.csv	2	23	female	English	continuous	L2	bolakay,2d2,bo2	0.5	botu	botu	0	tu	2	2	abc	1	XXtu
399612_210517_101030_M019912.csv	1	24	female	english	continuous	L1	ditula,picula,zisula	0.5	titula	ditula	1	ti	2	1	abc	3	titula
399612_210517_101030_M019912.csv	1	24	female	english	continuous	L1	ditula,picula,zisula	0.5	pigola	pikula	2	pigola	6	1	cab	3	pigola
399612_210517_101030_M019912.csv	1	24	female	english	continuous	L1	ditula,picula,zisula	0.5	zisula	zisula	0	la	2	3	bca	1	XXXXla
399612_210517_101041_M048228.csv	2	21	male	ENGLISH	continuous	L2	iputitu,two	0.25	tu	tu	0	tu	2	1	abc	1	tu
399612_210517_101044_M058717.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	daropi	darapi	1	daropi	6	1	bca	3	daropi
399612_210517_101044_M058717.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	gola	gala	1	gola	4	1	abc	2	gola
399612_210517_101044_M058717.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	ti	di	1	ti	2	1	abc	1	ti
399612_210517_101044_M058717.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	kuti	kuti	0	kuti	4	1	abc	2	kuti
399612_210517_101044_M058717.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	da	da	0	da	2	1	bca	1	da
399612_210517_101044_M058717.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	kapigola	kapigala	1	pigola	6	2	abc	3	XXpigola
399612_210517_101044_M058717.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	dagobu	dakabu	2	da	2	1	bca	3	dagobu
399612_210517_101044_M058717.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	parobi	barabi	2	robi	4	2	cab	3	parobi
399612_210517_101044_M058717.csv	2	36	male	English	continuous	L2	darapi gala di kuti da capigala dacabu gala booth barabi bu	0.5	bu	bu	0	bu	2	1	abc	1	bu
399612_210517_101048_M041877.csv	2	20	male	Hindi, English	continuous	L2	be co ti dal lao pa	1	bi	bi	0	bi	2	1	abc	1	bi
399612_210517_101048_M041877.csv	2	20	male	Hindi, English	continuous	L2	be co ti dal lao pa	1	go	ko	1	go	2	1	bca	1	go
399612_210517_101048_M041877.csv	2	20	male	Hindi, English	continuous	L2	be co ti dal lao pa	1	ti	ti	0	ti	2	1	abc	1	ti
399612_210517_101048_M041877.csv	2	20	male	Hindi, English	continuous	L2	be co ti dal lao pa	1	pa	pa	0	pa	2	1	abc	1	pa
399612_210517_101049_M038579.csv	1	27	male	Hindi	continuous	L1	tibu da da darapi,pabi ku gola ki,tibu darapi darapi,poby gola darapi darapi,tibu da darapi,pabi	0.5	tibudaropi	tibudarapi	1	daropi	6	3	abc	5	tibudaropi
